epoch,segment,local_epoch,mode,query_id,continuation_k,query,state,used_cache,rho,kappa,eta,reason,kappa_recomputed,in_warning
16,0,16,exact,2,18,h_i,exact,0,nan,nan,nan,exact,0,0
16,0,16,exact,3,17,h_i,exact,0,nan,nan,nan,exact,0,0
16,0,16,exact,4,16,h_i,exact,0,nan,nan,nan,exact,0,0
16,0,16,exact,5,15,h_i,exact,0,nan,nan,nan,exact,0,0
16,0,16,exact,6,14,h_i,exact,0,nan,nan,nan,exact,0,0
16,0,16,exact,7,13,h_i,exact,0,nan,nan,nan,exact,0,0
16,0,16,exact,8,12,h_i,exact,0,nan,nan,nan,exact,0,0
16,0,16,exact,9,11,h_i,exact,0,nan,nan,nan,exact,0,0
16,0,16,exact,10,10,h_i,exact,0,nan,nan,nan,exact,0,0
16,0,16,exact,11,9,h_i,exact,0,nan,nan,nan,exact,0,0
16,0,16,exact,12,8,h_i,exact,0,nan,nan,nan,exact,0,0
16,0,16,exact,13,7,h_i,exact,0,nan,nan,nan,exact,0,0
16,0,16,exact,14,6,h_i,exact,0,nan,nan,nan,exact,0,0
16,0,16,exact,15,5,h_i,exact,0,nan,nan,nan,exact,0,0
16,0,16,exact,16,4,h_i,exact,0,nan,nan,nan,exact,0,0
16,0,16,exact,17,3,h_i,exact,0,nan,nan,nan,exact,0,0
16,0,16,exact,18,2,h_i,exact,0,nan,nan,nan,exact,0,0
16,0,16,exact,19,1,h_i,exact,0,nan,nan,nan,exact,0,0
17,0,17,exact,0,20,h_i,exact,0,nan,nan,nan,exact,0,0
17,0,17,exact,1,19,h_i,exact,0,nan,nan,nan,exact,0,0
17,0,17,exact,2,18,h_i,exact,0,nan,nan,nan,exact,0,0
17,0,17,exact,3,17,h_i,exact,0,nan,nan,nan,exact,0,0
17,0,17,exact,4,16,h_i,exact,0,nan,nan,nan,exact,0,0
17,0,17,exact,5,15,h_i,exact,0,nan,nan,nan,exact,0,0
17,0,17,exact,6,14,h_i,exact,0,nan,nan,nan,exact,0,0
17,0,17,exact,7,13,h_i,exact,0,nan,nan,nan,exact,0,0
17,0,17,exact,8,12,h_i,exact,0,nan,nan,nan,exact,0,0
17,0,17,exact,9,11,h_i,exact,0,nan,nan,nan,exact,0,0
17,0,17,exact,10,10,h_i,exact,0,nan,nan,nan,exact,0,0
17,0,17,exact,11,9,h_i,exact,0,nan,nan,nan,exact,0,0
17,0,17,exact,12,8,h_i,exact,0,nan,nan,nan,exact,0,0
17,0,17,exact,13,7,h_i,exact,0,nan,nan,nan,exact,0,0
17,0,17,exact,14,6,h_i,exact,0,nan,nan,nan,exact,0,0
17,0,17,exact,15,5,h_i,exact,0,nan,nan,nan,exact,0,0
17,0,17,exact,16,4,h_i,exact,0,nan,nan,nan,exact,0,0
17,0,17,exact,17,3,h_i,exact,0,nan,nan,nan,exact,0,0
17,0,17,exact,18,2,h_i,exact,0,nan,nan,nan,exact,0,0
17,0,17,exact,19,1,h_i,exact,0,nan,nan,nan,exact,0,0
