epoch,segment,local_epoch,loss,rmse,implicit_grad_seconds,cumulative_backward_seconds,grad_rate_norm,n_adjoint_queries,sto_cache_hit_rate,sto_cache_hits,sto_exact_queries,sto_kappa_recomputes,rho_max_seen,kappa,eta_max_seen,reason
181,0,181,0.0005916974041610956,0.024324831020196124,0.22700638600508682,65.47080079800799,0.0017637183607523408,100,0.0,0,100,0,nan,nan,nan,exact
182,0,182,0.0005894369096495211,0.02427832180463718,0.1803859840001678,65.65118678200815,0.0017603536369856301,100,0.0,0,100,0,nan,nan,nan,exact
183,0,183,0.0005871650064364076,0.024231487912144554,0.14454072699300013,65.79572750900115,0.001757148055933145,100,0.0,0,100,0,nan,nan,nan,exact
184,0,184,0.0005848834407515824,0.02418436355895235,0.24494872101058718,66.04067623001174,0.0017540877258844904,100,0.0,0,100,0,nan,nan,nan,exact
185,0,185,0.0005825941916555166,0.02413698804025715,0.16025420099322218,66.20093043100496,0.001751169346821736,100,0.0,0,100,0,nan,nan,nan,exact
186,0,186,0.0005802919622510672,0.024089249931267414,0.15068546799011528,66.35161589899508,0.0017483763487998417,100,0.0,0,100,0,nan,nan,nan,exact
187,0,187,0.0005779826315119863,0.024041269340698012,0.13943724300770555,66.49105314200278,0.0017456961129289396,100,0.0,0,100,0,nan,nan,nan,exact
188,0,188,0.0005756618338637054,0.023992953837818833,0.25055103200429585,66.74160417400708,0.001743112497337574,100,0.0,0,100,0,nan,nan,nan,exact
189,0,189,0.0005733323632739484,0.02394435973823373,0.171449532994302,66.91305370700138,0.0017406154970432035,100,0.0,0,100,0,nan,nan,nan,exact
190,0,190,0.0005709936376661062,0.023895473162632838,0.1891951019933913,67.10224880899477,0.0017381917753266356,100,0.0,0,100,0,nan,nan,nan,exact
191,0,191,0.0005686453660018742,0.02384628620984564,0.16871666499355342,67.27096547398833,0.0017358278106584463,100,0.0,0,100,0,nan,nan,nan,exact
192,0,192,0.0005662885378114879,0.023796817808511454,0.14500154499546625,67.41596701898379,0.0017335091302573928,100,0.0,0,100,0,nan,nan,nan,exact
193,0,193,0.0005639234441332519,0.023747072327620765,0.15256065200082958,67.56852767098462,0.0017312207268376683,100,0.0,0,100,0,nan,nan,nan,exact
194,0,194,0.0005615490372292697,0.023697025915276157,0.15714967501116917,67.72567734599579,0.0017289510725369223,100,0.0,0,100,0,nan,nan,nan,exact
195,0,195,0.0005591661320067942,0.023646693891679536,0.22948409199307207,67.95516143798886,0.0017266901336777363,100,0.0,0,100,0,nan,nan,nan,exact
196,0,196,0.0005567747866734862,0.023596075662564872,0.18867100900388323,68.14383244699275,0.0017244214306536155,100,0.0,0,100,0,nan,nan,nan,exact
197,0,197,0.0005543763400055468,0.023545197811985927,0.1555759730108548,68.2994084200036,0.0017221398238671853,100,0.0,0,100,0,nan,nan,nan,exact
198,0,198,0.0005519679980352521,0.023493999192033103,0.18992173500009812,68.4893301550037,0.0017198346675972396,100,0.0,0,100,0,nan,nan,nan,exact
199,0,199,0.0005495537188835442,0.023442562122847073,0.1686515430046711,68.65798169800837,0.001717492769558061,100,0.0,0,100,0,nan,nan,nan,exact
200,0,200,0.0005471301847137511,0.023390814109683123,0.20595371899253223,68.8639354170009,0.0017151089655332693,100,0.0,0,100,0,nan,nan,nan,exact
201,0,201,0.0005446988507173955,0.023338784259626627,0.14528474499820732,69.00922016199911,0.0017126767156259248,100,0.0,0,100,0,nan,nan,nan,exact
202,0,202,0.000542262801900506,0.0232865369237357,0.19748989499930758,69.20671005699842,0.0017101930795412465,100,0.0,0,100,0,nan,nan,nan,exact
203,0,203,0.0005398184875957668,0.02323399422389028,0.18782608400215395,69.39453614100057,0.0017076520935492491,100,0.0,0,100,0,nan,nan,nan,exact
204,0,204,0.0005373659078031778,0.023181154151663327,0.43910979699285235,69.83364593799342,0.0017050473131368532,100,0.0,0,100,0,nan,nan,nan,exact
205,0,205,0.000534905877429992,0.02312803228616719,0.1534419209929183,69.98708785898634,0.0017023769160781285,100,0.0,0,100,0,nan,nan,nan,exact
206,0,206,0.0005324408411979675,0.023074679655370463,0.21549819099891465,70.20258604998526,0.0016996423954895798,100,0.0,0,100,0,nan,nan,nan,exact
207,0,207,0.0005299661424942315,0.023020993516662817,0.21255187400674913,70.415137923992,0.0016968317391666801,100,0.0,0,100,0,nan,nan,nan,exact
208,0,208,0.0005274901050142944,0.0229671527406924,3.004597245992045,73.41973516998405,0.0016939559312483183,100,0.0,0,100,0,nan,nan,nan,exact
209,0,209,0.0005250016110949218,0.02291291363172571,0.19721354100329336,73.61694871098734,0.0016910105691381966,100,0.0,0,100,0,nan,nan,nan,exact
210,0,210,0.0005225099739618599,0.0228584770700469,0.1479356820054818,73.76488439299283,0.001687997170432266,100,0.0,0,100,0,nan,nan,nan,exact
211,0,211,0.0005200121086090803,0.022803773999254606,0.18032240400498267,73.94520679699781,0.0016849139596607902,100,0.0,0,100,0,nan,nan,nan,exact
212,0,212,0.0005175060941837728,0.02274876027795301,0.21509914800117258,74.16030594499898,0.0016817669637019625,100,0.0,0,100,0,nan,nan,nan,exact
213,0,213,0.0005149970529600978,0.02269354650468053,0.15550761600024998,74.31581356099923,0.0016785601122646036,100,0.0,0,100,0,nan,nan,nan,exact
214,0,214,0.0005124837043695152,0.02263810293221398,0.16671421099454165,74.48252777199377,0.0016752925104879975,100,0.0,0,100,0,nan,nan,nan,exact
215,0,215,0.00050996063509956,0.022582308010908894,1.2116684609936783,75.69419623298745,0.0016719676041358335,100,0.0,0,100,0,nan,nan,nan,exact
216,0,216,0.0005074371583759785,0.022526365849288216,0.1856024839944439,75.8797987169819,0.001668591720987225,100,0.0,0,100,0,nan,nan,nan,exact
217,0,217,0.0005049045430496335,0.02247008106459862,0.16044750598666724,76.04024622296856,0.0016651622918880838,100,0.0,0,100,0,nan,nan,nan,exact
218,0,218,0.0005023715202696621,0.02241364584956366,0.19074281900248025,76.23098904197104,0.0016616897547620257,100,0.0,0,100,0,nan,nan,nan,exact
219,0,219,0.0004998338408768177,0.02235696403532505,0.15313600399531424,76.38412504596636,0.0016581746116577818,100,0.0,0,100,0,nan,nan,nan,exact
220,0,220,0.0004972902243025601,0.022300005029204817,0.18385216599563137,76.56797721196199,0.0016546163915488812,100,0.0,0,100,0,nan,nan,nan,exact
221,0,221,0.0004947441047988832,0.022242843900879293,0.18930383799306583,76.75728104995505,0.0016510254198564256,100,0.0,0,100,0,nan,nan,nan,exact
222,0,222,0.0004921931540593505,0.022185426614319374,0.24271740799304098,76.9999984579481,0.0016473989807505238,100,0.0,0,100,0,nan,nan,nan,exact
223,0,223,0.0004896415630355477,0.022127845874272255,0.22494618900236674,77.22494464695046,0.0016437446914655425,100,0.0,0,100,0,nan,nan,nan,exact
224,0,224,0.00048708426766097546,0.022069985674235845,0.13273760699667037,77.35768225394713,0.0016400640919177526,100,0.0,0,100,0,nan,nan,nan,exact
225,0,225,0.00048452746705152094,0.022011984623189273,0.15283738500147592,77.51051963894861,0.0016363623993790302,100,0.0,0,100,0,nan,nan,nan,exact
226,0,226,0.0004819673777092248,0.02195375543521483,0.16778383699420374,77.67830347594281,0.0016326369303256757,100,0.0,0,100,0,nan,nan,nan,exact
227,0,227,0.0004794038541149348,0.021895292967095345,0.1353950979973888,77.8136985739402,0.0016288922216206917,100,0.0,0,100,0,nan,nan,nan,exact
228,0,228,0.00047684190212748945,0.021836709965731775,0.20885454698873218,78.02255312092893,0.0016251339861576238,100,0.0,0,100,0,nan,nan,nan,exact
229,0,229,0.00047427444951608777,0.021777843086864406,0.17956236700410955,78.20211548793304,0.0016213549856839034,100,0.0,0,100,0,nan,nan,nan,exact
230,0,230,0.0004717080155387521,0.021718840105741193,0.17335938700125553,78.3754748749343,0.0016175664067207452,100,0.0,0,100,0,nan,nan,nan,exact
231,0,231,0.00046914213453419507,0.021659689160608817,0.17767855199053884,78.55315342692484,0.0016137662718198784,100,0.0,0,100,0,nan,nan,nan,exact
232,0,232,0.0004665744781959802,0.02160033514082548,0.17895461700391024,78.73210804392875,0.0016099543948552,100,0.0,0,100,0,nan,nan,nan,exact
233,0,233,0.0004640092665795237,0.021540874322541405,0.23298804000660311,78.96509608393535,0.0016061341458480688,100,0.0,0,100,0,nan,nan,nan,exact
234,0,234,0.0004614399513229728,0.021481153398339038,0.27364621599554084,79.23874229993089,0.0016022958838875178,100,0.0,0,100,0,nan,nan,nan,exact
235,0,235,0.00045887354644946754,0.0214213339092006,0.17537227598950267,79.4141145759204,0.0015984542277296127,100,0.0,0,100,0,nan,nan,nan,exact
236,0,236,0.00045630845124833286,0.02136137755970651,0.16241819600691088,79.5765327719273,0.0015946024844505635,100,0.0,0,100,0,nan,nan,nan,exact
237,0,237,0.00045374289038591087,0.021301241522172148,0.13833100799820386,79.71486377992551,0.0015907388386088596,100,0.0,0,100,0,nan,nan,nan,exact
238,0,238,0.0004511829756665975,0.02124106813855173,0.13478164399566595,79.84964542392117,0.0015868723516077707,100,0.0,0,100,0,nan,nan,nan,exact
239,0,239,0.000448620761744678,0.021180669530132375,0.2001138009945862,80.04975922491576,0.001582988007409932,100,0.0,0,100,0,nan,nan,nan,exact
240,0,240,0.0004460626223590225,0.021120194657223746,0.1794698960002279,80.22922912091599,0.0015790960920040902,100,0.0,0,100,0,nan,nan,nan,exact
241,0,241,0.0004435064329300076,0.021059592420795033,0.14927005300705787,80.37849917392305,0.0015751929772629704,100,0.0,0,100,0,nan,nan,nan,exact
242,0,242,0.00044095449266023934,0.02099891646395688,0.18427413899917156,80.56277331292222,0.0015712761683550694,100,0.0,0,100,0,nan,nan,nan,exact
243,0,243,0.00043840569560416043,0.02093813973599757,0.22070405900012702,80.78347737192234,0.0015673479821285146,100,0.0,0,100,0,nan,nan,nan,exact
244,0,244,0.00043586018728092313,0.020877264841950037,0.14648187499551568,80.92995924691786,0.0015634060068844496,100,0.0,0,100,0,nan,nan,nan,exact
245,0,245,0.0004333186661824584,0.020816307698111554,0.24021854100283235,81.1701777879207,0.0015594482576230227,100,0.0,0,100,0,nan,nan,nan,exact
246,0,246,0.0004307822964619845,0.020755295624538442,0.1438855309970677,81.31406331891776,0.0015554759380291452,100,0.0,0,100,0,nan,nan,nan,exact
247,0,247,0.0004282485751900822,0.02069416766120547,0.14879890900920145,81.46286222792696,0.0015514867574590939,100,0.0,0,100,0,nan,nan,nan,exact
248,0,248,0.0004257205582689494,0.02063299683199097,0.2026903170044534,81.66555254493142,0.001547481424351291,100,0.0,0,100,0,nan,nan,nan,exact
249,0,249,0.00042320170905441046,0.02057186693167177,0.16533065801195335,81.83088320294337,0.0015434636809605984,100,0.0,0,100,0,nan,nan,nan,exact
