epoch,segment,local_epoch,mode,loss,rmse,implicit_grad_seconds,n_adjoint_queries,used_cache,sto_cache_hits,sto_exact_queries,sto_cache_hit_rate,rho,rho_max_seen,kappa,eta,eta_max_seen,reason,grad_rate_norm,sto_kappa_recomputes,sto_warning_queries,midpoint_x,midpoint_y
31,0,31,exact,0.0043182699009776115,0.06571354427344192,0.18170256399025675,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.007793090164873513,0,0,0.49261684548546714,-0.16222548607670623
32,0,32,exact,0.004281187430024147,0.0654307835045871,0.13837974499620032,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.007761870936757407,0,0,0.492243117583616,-0.16189264380334267
33,0,33,exact,0.004243534058332443,0.06514241366676893,0.17249156199977733,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.007729746702477813,0,0,0.4918652013659593,-0.16154658199574654
34,0,34,exact,0.0042053088545799255,0.06484835275147646,0.6914887229941087,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0076962994277179324,0,0,0.49148968057972076,-0.16117699366539398
35,0,35,exact,0.004166513215750456,0.06454853380016044,0.19223850799608044,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.007661287560134727,0,0,0.49112035229022444,-0.16077768898230518
36,0,36,exact,0.004127145279198885,0.06424286169839327,0.34499813300499227,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.007624753603878839,0,0,0.4907560799893237,-0.16034979823266055
37,0,37,exact,0.004087208304554224,0.06393127798311421,0.1882166619907366,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.007586931113985228,0,0,0.49039294740101586,-0.15989864178593502
38,0,38,exact,0.00404670275747776,0.06361369944813586,0.16948836600931827,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.007548198835148043,0,0,0.49002410108172195,-0.1594339487688777
39,0,39,exact,0.004005630500614643,0.06329005056574566,0.1650982919964008,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0075089305911321715,0,0,0.4896429289142658,-0.15896511193313867
40,0,40,exact,0.0039639901369810104,0.0629602266274591,0.19879048698931,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.007469369685389957,0,0,0.48924472702793,-0.15849869554505802
41,0,41,exact,0.003921783994883299,0.06262414865595618,0.19858481500705238,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.007429576640062103,0,0,0.48882795813023167,-0.1580364413520266
42,0,42,exact,0.0038790134713053703,0.06228172662431068,0.2169789969921112,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.007389409375459958,0,0,0.48839430247087695,-0.1575752323248805
43,0,43,exact,0.0038356801960617304,0.06193286846305224,0.2844724910100922,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.007348627053988983,0,0,0.4879472966070156,-0.15710905998799649
44,0,44,exact,0.003791788825765252,0.06157750259441554,0.1902895810053451,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.007306924219794468,0,0,0.4874916352152792,-0.1566301376024186
45,0,45,exact,0.0037473419215530157,0.06121553660267151,0.2888475030049449,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.007263988088742147,0,0,0.487032343177542,-0.15613015457179702
46,0,46,exact,0.003702339483425021,0.060846852699420875,0.20300856899120845,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.007219711520199197,0,0,0.4865706477635139,-0.1556064412749452
47,0,47,exact,0.0036567864008247852,0.06047136843849976,0.16334989199822303,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.007174076439134032,0,0,0.48610650698973706,-0.15505826632968098
48,0,48,exact,0.00361068407073617,0.060088967961982584,0.18687265399785247,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.007127254852884756,0,0,0.4856363904621591,-0.15449010366371857
49,0,49,exact,0.0035640352871268988,0.05969954176647337,0.2512302770046517,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.007079433279320541,0,0,0.48515636182944777,-0.1539069846255722
50,0,50,exact,0.0035168433096259832,0.05930297892708243,0.2413646930071991,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.007030818858900983,0,0,0.48466199092852963,-0.15331465643274667
51,0,51,exact,0.0034691093023866415,0.058899145175347334,0.1719594780006446,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0069815045576936755,0,0,0.4841507635121368,-0.1527158563091404
52,0,52,exact,0.0034208365250378847,0.05848791776972304,0.18126854300498962,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.006931464656201737,0,0,0.48362218072447594,-0.15211026773890296
53,0,53,exact,0.0033720294013619423,0.05806917772245395,0.15810782799962908,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.006880598805415324,0,0,0.4830773845298319,-0.1514950050486862
54,0,54,exact,0.0033226925879716873,0.05764280170126784,0.1809222250012681,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.006828721616244414,0,0,0.4825187465507855,-0.15086524908581198
55,0,55,exact,0.0032728274818509817,0.05720863118316136,0.15973775899328757,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.00677565035464052,0,0,0.48194880376005833,-0.15021595675562888
56,0,56,exact,0.003222441067919135,0.05676654884629798,0.23613090200524312,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.006721271271619878,0,0,0.48136879301044205,-0.14954393821442766
57,0,57,exact,0.003171536372974515,0.056316395241301755,0.18653536299825646,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.006665525642785595,0,0,0.4807790666627247,-0.14884732167430817
58,0,58,exact,0.0031201192177832127,0.0558580273352292,0.18811565800569952,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0066084430153820805,0,0,0.48017814571934836,-0.14812687674921943
59,0,59,exact,0.0030681961216032505,0.05539130005337707,0.1905284259992186,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0065501086621678785,0,0,0.4795634121078367,-0.14738499197765004
60,0,60,exact,0.0030157703440636396,0.05491602993720176,0.15953941000043415,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.006490592750608721,0,0,0.47893220047607554,-0.1466239588334173
61,0,61,exact,0.0029628509655594826,0.05443207662361856,0.19180239900015295,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.00642994792900981,0,0,0.47828240233495656,-0.14584525528450965
62,0,62,exact,0.002909446367993951,0.05393928408863016,0.18227005300286692,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0063681656829718,0,0,0.47761291762891434,-0.14504861534650265
63,0,63,exact,0.002855564933270216,0.053437486217731235,3.3655234619945986,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.006305193075569556,0,0,0.47692342546258326,-0.14423261621829928
64,0,64,exact,0.0028012157417833805,0.052926512654655235,0.24585204300819896,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.006240942705228161,0,0,0.4762142330914065,-0.14339474844502456
65,0,65,exact,0.0027464113663882017,0.05240621495956564,0.18090450600720942,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0061753233554676604,0,0,0.4754859285043125,-0.14253214825899882
66,0,66,exact,0.0026911639142781496,0.05187642927455734,0.23497313100961037,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.006108214959717938,0,0,0.4747395376216271,-0.14164118738736117
67,0,67,exact,0.0026354899164289236,0.05133702286292928,0.4552557980059646,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.006039586315710933,0,0,0.473974438306892,-0.14072057889499115
68,0,68,exact,0.0025794056709855795,0.05078784963931412,0.19278508899151348,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.005969410815418439,0,0,0.4731897215324938,-0.1397694409102514
69,0,69,exact,0.0025229291059076786,0.05022876771241435,0.3499001249874709,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.00589767601977298,0,0,0.47238412454730316,-0.1387872111115034
70,0,70,exact,0.002466084435582161,0.049659686221140795,0.20374937400629278,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.005824391838602832,0,0,0.4715560774158637,-0.137773670247029
71,0,71,exact,0.002408894943073392,0.049080494527596115,0.16493730500224046,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.005749556427213143,0,0,0.4707038042583599,-0.13672887619043655
72,0,72,exact,0.002351387171074748,0.048491104040584064,0.16970299898821395,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.005673183369697453,0,0,0.4698253845115022,-0.13565285984546338
73,0,73,exact,0.0022935946471989155,0.047891488254165955,4.625386849991628,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.005595214151622316,0,0,0.468920428513889,-0.1345435527007126
74,0,74,exact,0.002235554391518235,0.04728164962771746,0.20271244199830107,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.005515646699641263,0,0,0.46798759347072494,-0.13340013131447015
75,0,75,exact,0.002177301561459899,0.046661564070012686,0.1657280100043863,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0054344064165226975,0,0,0.46702666931102643,-0.13222014701175255
76,0,76,exact,0.0021188852842897177,0.04603135110215339,0.3370880099973874,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0053514688928084225,0,0,0.4660369638809508,-0.13100187640179203
77,0,77,exact,0.002060355618596077,0.04539114030949296,0.194420365995029,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.005266785085331336,0,0,0.46501834273989157,-0.12974297414397473
78,0,78,exact,0.0020017647184431553,0.04474108535164469,1.9267046059976565,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.005180335478158247,0,0,0.46396974028757876,-0.12844214936865234
79,0,79,exact,0.0019431806867942214,0.044081523190495825,0.16075844000442885,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.00509210550786789,0,0,0.4628906606661027,-0.12709773421992335
80,0,80,exact,0.0018846708117052913,0.0434127954836508,0.16658688501047436,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.005002098068377734,0,0,0.4617800402425466,-0.12570868260426432
81,0,81,exact,0.001826309016905725,0.04273533686430616,0.3727141039998969,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0049103169999705635,0,0,0.46063694358271423,-0.12427401641144088
82,0,82,exact,0.00176818307954818,0.04204976907841683,0.9186490470019635,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.004816803483716823,0,0,0.4594600587256583,-0.12279340956321988
83,0,83,exact,0.0017103840364143252,0.041356789483884326,0.31180657900404185,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.004721555310630717,0,0,0.4582491733250933,-0.12126526855105987
84,0,84,exact,0.0016530136344954371,0.040657270376839576,0.30779920099303126,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0046246403616467474,0,0,0.4570028221271657,-0.11969015897423993
85,0,85,exact,0.0015961825847625732,0.03995225381330286,0.2528834840049967,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.004526087725025357,0,0,0.45572112547255994,-0.11806671576542173
86,0,86,exact,0.0015400063712149858,0.0392429149174088,0.2661960010009352,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0044259518767876494,0,0,0.45440368468995124,-0.1163946326517549
87,0,87,exact,0.00148461339995265,0.03853068128067099,0.21456961799412966,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.00432429710739275,0,0,0.45305095309869536,-0.11467346825609204
88,0,88,exact,0.001430140109732747,0.03781719330850383,0.20644640299724415,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.004221211633285891,0,0,0.45166324874935315,-0.11290324861505968
89,0,89,exact,0.0013767295749858022,0.03710430669054203,0.14534700301010162,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.004116803851620391,0,0,0.4502411968153577,-0.11108450632900206
90,0,90,exact,0.001324532786384225,0.03639413120798771,0.18452804199478123,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.004011188839983567,0,0,0.4487861326018935,-0.10921763827690702
91,0,91,exact,0.0012737062061205506,0.03568902080641259,0.1746891289949417,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0039045092630633845,0,0,0.44729975003065303,-0.10730357667837198
92,0,92,exact,0.0012244117679074407,0.03499159567535383,0.36461277000489645,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.00379695581768714,0,0,0.4457832905072778,-0.10534468992150699
93,0,93,exact,0.0011768153635784984,0.03430474258143469,2.784777941997163,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.003688714072549783,0,0,0.4442398420949157,-0.10334270058628507
94,0,94,exact,0.0011310832342132926,0.03363158090565016,0.183523512998363,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.003580029801557016,0,0,0.44267161689276263,-0.10130092582163425
95,0,95,exact,0.001087372424080968,0.03297533053785766,0.18824926800152753,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.00347113603094855,0,0,0.4410827395506948,-0.09922240153950544
96,0,96,exact,0.0010458449833095074,0.03233952664015828,0.18282237900712062,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0033623460180386565,0,0,0.4394764810448829,-0.09711208310109938
97,0,97,exact,0.0010066493414342403,0.031727737729536284,0.1941160900023533,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0032539709169759293,0,0,0.4378578973939356,-0.09497444661724885
98,0,98,exact,0.000969920598436147,0.031143548263422825,0.19113056499918457,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0031463658692542492,0,0,0.43623215614589783,-0.09281543186742515
99,0,99,exact,0.0009357763919979334,0.030590462435176317,0.17343612499826122,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0030399110111246808,0,0,0.4346051740612275,-0.09064148992783086
100,0,100,exact,0.000904316024389118,0.030071847704940213,0.20076595700811595,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0029350260906169526,0,0,0.4329831140387888,-0.08846013623983899
101,0,101,exact,0.0008756076567806304,0.02959066840712846,0.3132808730006218,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0028321427427861687,0,0,0.43137290041524007,-0.08627951135294043
102,0,102,exact,0.0008496947702951729,0.029149524357957764,0.2457075169950258,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0027317373300321623,0,0,0.42978123360309506,-0.08410903135428009
103,0,103,exact,0.0008265891810879111,0.02875046401517567,0.16930228300043382,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0026342957059190086,0,0,0.42821501508544185,-0.08195876295766048
104,0,104,exact,0.0008062574197538197,0.02839467238328028,0.374450268005603,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.002540288872796332,0,0,0.42668139427986934,-0.0798390770537958
105,0,105,exact,0.000788641395047307,0.028082759747704765,0.18586481400416233,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.002450207775574862,0,0,0.42518746953841363,-0.07776124647865039
106,0,106,exact,0.0007736405241303146,0.027814394189525585,0.5416378780064406,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0023645091822926704,0,0,0.4237395811467336,-0.07573687204183416
107,0,107,exact,0.0007611116743646562,0.027588252470293513,0.25587517900567036,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.002283603874375651,0,0,0.4223445355660815,-0.0737772891174025
108,0,108,exact,0.0007508833077736199,0.02740225004946893,1.5208410339982947,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.002207857122276089,0,0,0.4210083739746003,-0.07189400369577321
109,0,109,exact,0.0007427546661347151,0.027253525756032283,0.2577269070025068,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0021375653848575357,0,0,0.419736896194543,-0.07009796078292677
110,0,110,exact,0.0007364962948486209,0.02713846522647552,1.4578783190081595,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0020729348153568903,0,0,0.4185354293302968,-0.06839930430803376
111,0,111,exact,0.000731864885892719,0.02705300142114954,0.1565970529918559,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0020140837554106666,0,0,0.4174088531040583,-0.06680732905067566
112,0,112,exact,0.0007286042673513293,0.026992670622806653,0.25478753799689,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.001961034489408158,0,0,0.4163613352611123,-0.06533012364762154
113,0,113,exact,0.0007264510495588183,0.026952755880592587,2.7379534439969575,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0019137182035356656,0,0,0.41539594054660894,-0.06397504669145888
114,0,114,exact,0.0007251544157043099,0.026928691310650614,0.5604557240003487,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0018719725303403285,0,0,0.41451520260023783,-0.06274722971779807
115,0,115,exact,0.0007244718726724386,0.026916015170757326,0.18583723600022495,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0018355679107464192,0,0,0.413720187170392,-0.06165120752823155
116,0,116,exact,0.000724182347767055,0.026910636331514998,1.5473079189978307,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0018042030527108863,0,0,0.413011481966015,-0.06068893213202833
117,0,117,exact,0.0007240886916406453,0.02690889614310935,0.47574412800895516,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0017775504230854423,0,0,0.41238885999265273,-0.059861664483341556
118,0,118,exact,0.0007240248378366232,0.026907709635653185,0.42296039299981203,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.001755247134389988,0,0,0.4118502395369101,-0.05916855434361671
119,0,119,exact,0.0007238544058054686,0.026904542475304584,0.24592961500457022,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.001736934249941721,0,0,0.41139446029398724,-0.05860698180371501
120,0,120,exact,0.000723473378457129,0.026897460446241556,0.3628077939938521,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0017222511323656132,0,0,0.41101760060414305,-0.05817342967389996
121,0,121,exact,0.0007228099275380373,0.026885124651710977,0.25060370899154805,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0017108658622149618,0,0,0.4107169468108735,-0.0578624582715006
122,0,122,exact,0.0007218170212581754,0.02686665258751405,0.15550730700488202,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0017024648396818404,0,0,0.41048806881641214,-0.05766786524691707
123,0,123,exact,0.0007204820867627859,0.026841797383237696,0.18342685299285222,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0016967682016657687,0,0,0.410326302365446,-0.05758218919031277
124,0,124,exact,0.0007188085583038628,0.026810605332663842,0.18221263198938686,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0016935172861959177,0,0,0.4102270594910702,-0.057596777350248235
125,0,125,exact,0.0007168193114921451,0.026773481497409803,0.1543557859986322,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0016924885462838294,0,0,0.41018504943901446,-0.05770324016450182
126,0,126,exact,0.0007145481067709625,0.026731032654406798,0.20218092799768783,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0016934666241385052,0,0,0.4101948486926552,-0.05789215796840177
127,0,127,exact,0.000712040753569454,0.026684091769619105,1.8915756320056971,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0016962560557364516,0,0,0.41025066453457393,-0.05815412803149164
128,0,128,exact,0.0007093555759638548,0.026633730042257595,0.22174280999752227,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0017006712801768086,0,0,0.4103467980431268,-0.05847924415978725
129,0,129,exact,0.0007065291865728796,0.02658061674553244,0.19138175999978557,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0017065263367475136,0,0,0.4104775849675637,-0.05885868326196248
130,0,130,exact,0.0007036254392005503,0.026525938988102765,0.156163301988272,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0017136484179490253,0,0,0.41063744124691276,-0.059282826078164694
131,0,131,exact,0.0007006828673183918,0.026470414944205007,0.1927123269997537,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.001721852300020957,0,0,0.41082057451832527,-0.05974314385946778
132,0,132,exact,0.0006977423909120262,0.02641481385344266,0.16968417601310648,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0017309599311595351,0,0,0.41102185078726367,-0.06023122389178102
133,0,133,exact,0.0006948385271243751,0.026359789967379768,0.21494734899897594,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0017407906188544068,0,0,0.4112361466159156,-0.060739247036092875
134,0,134,exact,0.0006920005544088781,0.026305903413661316,0.22049947999767028,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0017511645123125354,0,0,0.41145885433308726,-0.06125970917146201
135,0,135,exact,0.0006892450619488955,0.026253477140159843,0.33563192799920216,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0017619095671255,0,0,0.41168572716478097,-0.061786173672702685
136,0,136,exact,0.0006865896284580231,0.026202855349332123,3.2538253919919953,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.0017728513732944216,0,0,0.4119129657097719,-0.06231226626676921
