epoch,segment,local_epoch,mode,loss,rmse,implicit_grad_seconds,n_adjoint_queries,used_cache,sto_cache_hits,sto_exact_queries,sto_cache_hit_rate,rho,rho_max_seen,kappa,eta,eta_max_seen,reason,grad_rate_norm,sto_kappa_recomputes,sto_warning_queries,midpoint_x,midpoint_y
342,1,92,sto,7.80987465986982e-05,0.008837349523397736,0.014991866002674215,20,1,20,0,1.0,0.07909045767642346,0.4985210431012723,1034.4063712263228,81.81167332369826,877.2162404360058,cache_hit,0.00041892200279715347,8,8,0.4711037741892992,-0.14210668880621335
343,1,93,sto,7.573457696707919e-05,0.008702561517569363,0.01807501699659042,20,0,19,1,0.95,0.08028415745747747,0.5144575473927361,1034.4063712263228,83.04644398255199,905.2587083994098,cache_hit,0.00041416256305310683,8,8,0.47089513303696845,-0.14198274538173108
344,1,94,sto,7.341502350755036e-05,0.008568256736790182,0.058378021989483386,20,0,19,1,0.95,0.08147123107794649,0.5021376196841966,1034.4063712263228,84.27436049867984,624.3915790189336,cache_hit,0.00040993808667692913,7,7,0.4706882496504987,-0.14185638258245462
345,1,95,sto,7.114020263543352e-05,0.008434465165938711,0.013819535000948235,20,1,20,0,1.0,0.08265226192357408,0.49023161731193765,1034.4063712263228,85.49602633001183,519.2880421819591,cache_hit,0.00040210294461851925,7,7,0.47048265398904476,-0.14172862349777451
346,1,96,sto,6.891163502587005e-05,0.008301303212500435,0.024094680993584916,20,0,19,1,0.95,0.08382539292313407,0.5133971282016893,1034.4063712263228,86.70952051023978,506.2989140998461,cache_hit,0.0003983880053667926,7,7,0.4702794607719748,-0.14159785401614194
347,1,97,sto,6.672860763501376e-05,0.008168758022797208,0.014715265991981141,20,1,20,0,1.0,0.08499120714724756,0.49215745861535876,1034.4063712263228,87.91544617132907,521.8438130210573,cache_hit,0.0003905842482836122,7,7,0.47007724630216563,-0.14146655551387552
348,1,98,sto,6.459189899032936e-05,0.008036908546843703,0.022585465994779952,20,1,20,0,1.0,0.08614970392032714,0.49881400946720145,1034.4063712263228,89.1138026144477,575.6188221802811,cache_hit,0.0003828582772233305,7,7,0.46987706657886213,-0.14133317356674796
349,1,99,sto,6.250255682971328e-05,0.007905855856876805,0.02905446100339759,20,0,19,1,0.95,0.08729693802225905,0.5054088974725555,1034.4063712263228,90.30050887877418,551.010284919982,cache_hit,0.0003763636120973176,7,7,0.46967992736215347,-0.14119629193188002
350,1,100,sto,6.046089038136415e-05,0.007775660125118905,0.015555662001133896,20,1,20,0,1.0,0.08843371917674434,0.4871412400140926,1034.4063712263228,91.47640254766378,549.2328580982285,cache_hit,0.00036874670671738696,8,8,0.46948588348131104,-0.14105604798151902
351,1,101,sto,5.846728527103551e-05,0.007646390342575738,0.017752325991750695,20,1,20,0,1.0,0.08955806871538892,0.49952210924323215,1034.4063712263228,92.63943687392312,724.5705186202958,cache_hit,0.00036118626051690844,8,8,0.46929546897419033,-0.140911740881227
352,1,102,sto,5.6521901569794863e-05,0.00751810491878072,0.11131051699339878,20,0,18,2,0.9,0.09066893508421488,0.5221739178141238,1034.4063712263228,93.78852412341773,593.9287192994079,cache_hit,0.00035965711370393325,6,6,0.4691090925618719,-0.1407628636569036
353,1,103,sto,5.4623444157186896e-05,0.007390767494461377,0.017078036995371804,20,1,20,0,1.0,0.09177156571341842,0.49141068799273346,1034.4063712263228,94.92909227137517,763.6979420484366,cache_hit,0.0003520856443532207,6,6,0.4689239582241673,-0.14061418773881787
354,1,104,sto,5.2772047638427466e-05,0.007264437186625504,0.018224832994746976,20,0,19,1,0.95,0.09286525153643434,0.5038757638061502,1034.4063712263228,96.06040785482274,783.0698299189846,cache_hit,0.0003467002703359545,5,5,0.46874051195095473,-0.1404651209411497
355,1,105,sto,5.096760651213117e-05,0.007139160070493669,0.01575084199430421,20,1,20,0,1.0,0.09394954791659522,0.4660385237548532,1034.4063712263228,97.18201093875881,548.363062968766,cache_hit,0.00033927928971999555,5,5,0.46855823766447335,-0.14031671330704912
356,1,106,sto,4.9210309953195974e-05,0.007015006055107577,0.02366518300550524,20,1,20,0,1.0,0.09502341131372942,0.47133420160025014,1034.4063712263228,98.29282207858115,475.0264497261614,cache_hit,0.00033195689672233344,6,6,0.4683777029386555,-0.1401682026289798
357,1,107,sto,4.74998596473597e-05,0.006892014193786871,0.014803940008278005,20,1,20,0,1.0,0.09608695196480023,0.47657880913710376,1034.4063712263228,99.39295530410699,573.6954478976787,cache_hit,0.0003247307693928327,6,6,0.4681991769447202,-0.14001927525617022
358,1,108,sto,4.5836695790058e-05,0.006770280333195812,0.014410951000172645,20,1,20,0,1.0,0.09713796831063809,0.49049056360749466,1034.4063712263228,100.48013330850468,572.634407643233,cache_hit,0.00031759643480386464,6,6,0.4680230474378688,-0.13986951289825109
359,1,109,sto,4.4220440031494945e-05,0.006649845113346246,0.019144350007991306,20,0,19,1,0.95,0.09817761482952862,0.5090057497186437,1034.4063712263228,101.55555029146832,548.907075156486,cache_hit,0.0003135624070238556,6,6,0.4678495024156912,-0.1397187439311379
360,1,110,sto,4.265014285920188e-05,0.006530707684409239,0.014701282998430543,20,1,20,0,1.0,0.09920627039056963,0.491965851733195,1034.4063712263228,102.61959815760652,528.4258004186711,cache_hit,0.0003065458768226176,7,7,0.4676770773233339,-0.1395695004626647
361,1,111,sto,4.1125626012217253e-05,0.0064129264779987346,0.013841239997418597,20,1,20,0,1.0,0.10022415648476009,0.4969861169684774,1034.4063712263228,103.67250601861981,578.0008684520906,cache_hit,0.00029964003760142,8,8,0.4675062305363682,-0.13942121707483685
362,1,112,sto,3.9646572986384854e-05,0.006296552468326207,0.0178853999968851,20,0,19,1,0.95,0.10123105376089124,0.5019501028458888,1034.4063712263228,104.7140469762203,613.1874562764847,cache_hit,0.0002936904982703375,7,7,0.46733699565737746,-0.13927396608824408
363,1,113,sto,3.821232166956179e-05,0.006181611575435793,0.014798003001487814,20,1,20,0,1.0,0.1022269634551377,0.49921890578144656,1034.4063712263228,105.7442223091149,606.7064088137689,cache_hit,0.00028699936597003,7,7,0.4671692495798105,-0.13912806990463975
364,1,114,sto,3.682251553982496e-05,0.006068155859882388,0.02385860899812542,20,0,19,1,0.95,0.10321083841968778,0.5131948505268232,1034.4063712263228,106.76194884093557,625.130591974339,cache_hit,0.0002834173475047446,6,6,0.4670032138842747,-0.13898329379032032
365,1,115,sto,3.547582309693098e-05,0.005956158417716152,0.06085806299233809,20,0,19,1,0.95,0.10418537815297976,0.5034791188846651,1034.4063712263228,107.770018950066,636.7398436591259,cache_hit,0.0002786322092529926,6,6,0.46683748627656124,-0.13884204697148309
366,1,116,sto,3.4171629522461444e-05,0.005845650478985332,0.014953125006286427,20,1,20,0,1.0,0.10515047526336808,0.4654562820442424,1034.4063712263228,108.7683215499038,514.3855106140564,cache_hit,0.00027220832872568466,7,7,0.4666718153119477,-0.13870484944266578
367,1,117,sto,3.290931636001915e-05,0.005736664218866147,0.014848442995571531,20,1,20,0,1.0,0.1061062455453552,0.4696497927433458,1034.4063712263228,109.75697641902005,492.1344521102348,cache_hit,0.0002659240875685284,7,7,0.46650651410001603,-0.13857129254834535
368,1,118,sto,3.1688839953858405e-05,0.0056292841422207855,0.015170897997450083,20,1,20,0,1.0,0.10705048867411028,0.4737920717038497,1034.4063712263228,110.73370752739098,503.0108604814528,cache_hit,0.0002597688780353131,7,7,0.46634240632706125,-0.13844018809350092
369,1,119,sto,3.0509569114656188e-05,0.0055235467875864135,0.01629645201319363,20,1,20,0,1.0,0.10798353482523487,0.48649481761549734,1034.4063712263228,111.69885641076246,526.9797411940476,cache_hit,0.0002537406768826291,7,7,0.4661796892804548,-0.13831128493816006
370,1,120,sto,2.9371160053415224e-05,0.005419516588535847,0.019463161996100098,20,0,19,1,0.95,0.10890213135532573,0.5049988629319561,1034.4063712263228,112.64905851407482,507.5687685896303,cache_hit,0.0002501801026021615,7,7,0.4660189468410431,-0.13818379200330372
371,1,121,sto,2.8272301278775558e-05,0.0053171704203246635,0.016036643995903432,20,1,20,0,1.0,0.10981119357529083,0.48589433606813603,1034.4063712263228,113.58939826624788,543.4627585213009,cache_hit,0.00024432004884230755,8,8,0.4658591488223536,-0.13805945703424058
372,1,122,sto,2.7212683562538587e-05,0.005216577763490025,0.015047477005282417,20,1,20,0,1.0,0.11070674585694552,0.48981894856517316,1034.4063712263228,114.51576325215777,534.3564725858156,cache_hit,0.00023859014598812578,8,8,0.4657007700100469,-0.13793761514016953
373,1,123,sto,2.6191904908046126e-05,0.005117802742197683,0.014276767993578687,20,1,20,0,1.0,0.1115887919320718,0.49368396400012093,1034.4063712263228,115.42815733198356,543.1489472818218,cache_hit,0.0002329805938559732,8,8,0.46554453077920677,-0.1378172526900575
374,1,124,sto,2.520887392165605e-05,0.005020843945160619,0.01536289299838245,20,1,20,0,1.0,0.11245754936486212,0.4974891522208521,1034.4063712263228,116.32680555551208,572.1682575144073,cache_hit,0.00022748709317578353,8,8,0.46539055095413134,-0.13769813057786015
375,1,125,sto,2.4263283194159158e-05,0.004925777420281915,0.02295367600163445,20,0,19,1,0.95,0.11331185963540438,0.5012300292545877,1034.4063712263228,117.21050954236509,565.9610172636326,cache_hit,0.00022267567204184395,7,7,0.46523947869403687,-0.13757939923021295
376,1,126,sto,2.3354217773885466e-05,0.004832620176869425,0.015428265003720298,20,1,20,0,1.0,0.11415078020098002,0.467021232189382,1034.4063712263228,118.07829432034931,616.5597526992639,cache_hit,0.00021738912521520283,7,7,0.46509111381379475,-0.13746139883681388
377,1,127,sto,2.2480862753582187e-05,0.004741398818237313,0.014719639002578333,20,1,20,0,1.0,0.11497430924947903,0.47671173743284184,1034.4063712263228,118.93015801500664,597.644930917273,cache_hit,0.00021220516767526943,7,7,0.46494580451452466,-0.13734366647962934
378,1,128,sto,2.1642215870087966e-05,0.004652119502988715,0.015557428996544331,20,1,20,0,1.0,0.11578255549013163,0.4862234229559165,1034.4063712263228,119.76621307585741,598.7099841632823,cache_hit,0.0002071180526054618,7,7,0.4648036631101477,-0.13722599574992478
379,1,129,sto,2.0837611373281106e-05,0.004564823257617003,0.016636862012092024,20,1,20,0,1.0,0.11657540774200069,0.4955505642726633,1034.4063712263228,120.58634449663191,604.7254951873058,cache_hit,0.00020212720218231383,9,9,0.4646647496610332,-0.13710843843983517
380,1,130,sto,2.006611248361878e-05,0.004479521456988322,0.01993696400313638,20,0,19,1,0.95,0.11735297320150223,0.5046936657379363,1034.4063712263228,121.39066316198583,601.0763164579851,cache_hit,0.00019940289106535873,8,8,0.4645291994654576,-0.13699081847238606
381,1,131,sto,1.932627674250398e-05,0.0043961661413672685,0.014878119007335044,20,1,20,0,1.0,0.1181159743638335,0.49566210879199196,1034.4063712263228,122.17991642555438,585.9439669634389,cache_hit,0.00019455103900520705,9,9,0.4643957498444247,-0.13687511923976725
382,1,132,sto,1.8617152818478644e-05,0.0043147598795852645,0.022165775997564197,20,0,18,2,0.9,0.1188655733844511,0.5057504350809854,1034.4063712263228,122.95530642834623,593.0873377899504,cache_hit,0.00019272989099021598,8,8,0.4642645054694427,-0.13676121832024857
383,1,133,sto,1.7937383745447733e-05,0.004235254861923629,0.014229884996893816,20,1,20,0,1.0,0.11960365453778553,0.49835055718762733,1034.4063712263228,123.71878227583744,694.212170555212,cache_hit,0.00018804629272996574,8,8,0.46413425648612566,-0.13665106653242937
384,1,134,sto,1.7286078218603507e-05,0.004157652969958352,0.01785316099994816,20,0,19,1,0.95,0.12033011427304437,0.510825470141159,1034.4063712263228,124.47023685442858,633.9552847762403,cache_hit,0.00018517574765670883,7,7,0.46400518037755517,-0.1365443768437248
385,1,135,sto,1.6662210327922367e-05,0.004081937080348296,0.018642006994923577,20,0,19,1,0.95,0.12104484354404314,0.5009581881407951,1034.4063712263228,125.20955736605165,677.627509575237,cache_hit,0.0001822243097028233,8,8,0.4638766123892767,-0.1364422501042849
386,1,136,sto,1.6064826922956854e-05,0.004008095173889569,0.018378841996309347,20,1,20,0,1.0,0.12174995309510189,0.400503740066355,1034.4063712263228,125.93892717807935,628.2362895920074,cache_hit,0.00017783869959977868,8,8,0.4637482810186278,-0.1363451082192381
387,1,137,sto,1.549336957396008e-05,0.003936161781985095,0.016475423995871097,20,1,20,0,1.0,0.1224446093796449,0.4060487500661737,1034.4063712263228,126.65748406462305,755.9422465348891,cache_hit,0.00017358665324334975,8,8,0.4636208449785871,-0.13625194533839227
388,1,138,sto,1.4947222553018946e-05,0.003866163803179962,0.014723153988597915,20,1,20,0,1.0,0.12312576588844881,0.4151803654222853,1034.4063712263228,127.3620766971321,723.1442714262835,cache_hit,0.0001694599792276359,9,9,0.46349476783682575,-0.13616197079437725
389,1,139,sto,1.4425789231609087e-05,0.003798129701788643,0.014307570992968976,20,1,20,0,1.0,0.12379574705798005,0.42628062761461627,1034.4063712263228,128.05510948749688,778.4728647737923,cache_hit,0.00016544765712596686,9,9,0.4633706594515103,-0.13607425162903322
390,1,140,sto,1.392843114444986e-05,0.0037320813421534453,0.016800430006696843,20,1,20,0,1.0,0.12445033911558427,0.4371517016337414,1034.4063712263228,128.73222368243682,740.6435225102975,cache_hit,0.00016154120045858698,9,9,0.4632489948165194,-0.13598801685592446
391,1,141,sto,1.3454347026709002e-05,0.0036680167702327917,0.016124967994983308,20,1,20,0,1.0,0.1250909200242829,0.447789848417935,1034.4063712263228,129.39484465568063,690.4024621919122,cache_hit,0.00015773298543541952,9,9,0.4631300239499375,-0.1359028226567447
392,1,142,sto,1.3002824744035024e-05,0.003605942975704833,0.01665650300856214,20,1,20,0,1.0,0.1257173815879912,0.45818196995947924,1034.4063712263228,130.0428604885089,748.0189711093959,cache_hit,0.00015401308349718054,9,9,0.4630142939276395,-0.13581786323886683
393,1,143,sto,1.2572892956086434e-05,0.0035458275417857583,0.021127964995685034,20,1,20,0,1.0,0.12632793552121124,0.4683291507115932,1034.4063712263228,130.67442136700902,762.6534221694958,cache_hit,0.00015037474147998223,9,9,0.46290186457223753,-0.13573294765769772
394,1,144,sto,1.216388864122564e-05,0.00348767668243856,0.01544929099327419,20,1,20,0,1.0,0.1269246911622112,0.4782258609600633,1034.4063712263228,131.2917092041246,750.7580765185386,cache_hit,0.00014681307827435142,9,9,0.46279298321657336,-0.13564770401781387
395,1,145,sto,1.177500598714687e-05,0.0034314728597421356,0.014222298006643541,20,1,20,0,1.0,0.12750437231149347,0.487874117020905,1034.4063712263228,131.891335078222,769.9009936651663,cache_hit,0.00014332373141077762,9,9,0.46268768436907604,-0.13556203837948555
396,1,146,sto,1.140534550359007e-05,0.003377180111215579,0.01439515700621996,20,1,20,0,1.0,0.12806941240317188,0.497276549288999,1034.4063712263228,132.47581614905243,788.5620432739886,cache_hit,0.0001399048755198747,9,9,0.4625858958824857,-0.13547602566079328
397,1,147,sto,1.1054257811338175e-05,0.003324794401363515,0.023209901002701372,20,0,19,1,0.95,0.12861969970533668,0.506432277171378,1034.4063712263228,133.04503684041666,806.7419417852287,cache_hit,0.0001375731561498532,8,8,0.4624876663004909,-0.1353896367805571
398,1,148,sto,1.0720716090872884e-05,0.003274250462452878,0.04157451599894557,20,1,20,0,1.0,0.12915618216102523,0.4596578242558672,1034.4063712263228,133.59997771063203,824.4865828111297,cache_hit,0.00013425920483714336,8,8,0.4623920967228191,-0.13530413874517477
399,1,149,sto,1.0404123713669833e-05,0.003225542390617403,0.03834964000270702,20,1,20,0,1.0,0.12967980780281976,0.46383974527075905,1034.4063712263228,134.14161941064177,841.7966678843886,cache_hit,0.00013102790243246695,8,8,0.4622992424705407,-0.13521953334926376
400,1,150,sto,1.0103639397129882e-05,0.0031786222482594376,0.027051772995037027,20,1,20,0,1.0,0.13019078943035203,0.4687818679645007,1034.4063712263228,134.67018206174075,858.6864095366717,cache_hit,0.00012787947269720854,8,8,0.4622088065093134,-0.13513615004422633
401,1,151,sto,9.818786566029303e-06,0.0031334943060470533,0.01944674398691859,20,1,20,0,1.0,0.13068796546196584,0.47740755857070805,1034.4063712263228,135.1844641164631,857.9850158479585,cache_hit,0.0001248110950419134,9,9,0.46212097932976426,-0.1350537693493168
402,1,152,sto,9.548626621835865e-06,0.003090085212714346,0.05589031999988947,20,1,20,0,1.0,0.1311735539654059,0.4858254960551487,1034.4063712263228,135.68675995821573,907.536008396429,cache_hit,0.00012182652340709866,9,9,0.4620352574639639,-0.1349729687350656
403,1,153,sto,9.292631148127839e-06,0.0030483817261176198,0.03768435100209899,20,1,20,0,1.0,0.13164744946561538,0.4950238445738605,1034.4063712263228,136.1769604829279,881.2561989975791,cache_hit,0.0001189250344778387,9,9,0.4619517275636637,-0.1348936847112198
404,1,154,sto,9.050222615769599e-06,0.0030083587910635923,0.08674225700087845,20,0,18,2,0.9,0.13210880886852697,0.5051357976914084,1034.4063712263228,136.65419358872484,868.0637983799705,cache_hit,0.00011736572690909773,7,7,0.4618702230817872,-0.13481610129825022
405,1,155,sto,8.820491530059371e-06,0.0029699312332206232,0.015300422994187102,20,1,20,0,1.0,0.13256142843059912,0.48685329151434464,1034.4063712263228,137.12238614747395,928.2384259942904,cache_hit,0.00011458312454819017,7,7,0.4617896959301712,-0.13474186462582588
406,1,156,sto,8.60298314364627e-06,0.0029330842373935105,0.11673157699988224,20,1,20,0,1.0,0.13300341141165065,0.4903822889307125,1034.4063712263228,137.57957615904724,890.8258695882907,cache_hit,0.00011189864576540685,7,7,0.46171035120060916,-0.1346706301721251
407,1,157,sto,8.397046258323826e-06,0.0028977657355838526,0.014793911002925597,20,1,20,0,1.0,0.13343570764703314,0.493834040383821,1034.4063712263228,138.02674613918404,877.0056124934272,cache_hit,0.00010931178581117504,7,7,0.46163201960722683,-0.1346025252648784
408,1,158,sto,8.202274329960346e-06,0.0028639613003601056,0.015463789997738786,20,1,20,0,1.0,0.1338575843802636,0.4972028267854619,1034.4063712263228,138.4631381199098,838.0570473299215,cache_hit,0.00010681589160523187,7,7,0.4615550215875994,-0.1345370631875139
409,1,159,sto,8.017991603992414e-06,0.00283160583485633,0.05026133099454455,20,0,19,1,0.95,0.13427115597575767,0.5004949963537224,1034.4063712263228,138.8909392132471,831.7906155227266,cache_hit,0.00010517102358773254,6,6,0.46147924535519186,-0.13447426862009093
410,1,160,sto,7.84385520091746e-06,0.002800688344124969,0.014598900990677066,20,1,20,0,1.0,0.1346742031220256,0.483162129299616,1034.4063712263228,139.30785374925122,959.1003606057909,cache_hit,0.00010284288848433923,6,6,0.46140470609360945,-0.13441410301859505
411,1,161,sto,7.679233021917753e-06,0.00277114290896694,0.04145858800620772,20,1,20,0,1.0,0.13506799693359878,0.4874571412080611,1034.4063712263228,139.715196576892,945.8613542408635,cache_hit,0.00010059951330810997,6,6,0.4613313929383053,-0.13435644245885528
412,1,162,sto,7.523877229687059e-06,0.0027429686891554303,0.01720309499069117,20,1,20,0,1.0,0.13545169548395147,0.4916445418778173,1034.4063712263228,140.11209680200713,945.0436563068066,cache_hit,9.843528135160131e-05,6,6,0.46125965794338647,-0.13430073710744478
413,1,163,sto,7.377260772045702e-06,0.002716111332778114,0.019752667009015568,20,1,20,0,1.0,0.13582625153157246,0.4957271318120066,1034.4063712263228,140.49953996404764,888.5771671595153,cache_hit,9.634660283292328e-05,6,6,0.46118946424372614,-0.13424690149637744
414,1,164,sto,7.238974831125233e-06,0.0026905343021647638,0.015185112002654932,20,1,20,0,1.0,0.13619071335884214,0.4997020673933337,1034.4063712263228,140.8765416002442,1081.3057604027401,cache_hit,9.432813737806598e-05,7,7,0.4611210284087792,-0.1341945420984313
415,1,165,sto,7.108638783392962e-06,0.0026662030649207804,0.023513576001278125,20,0,18,2,0.9,0.13654540273484686,0.5035692846301792,1034.4063712263228,141.24343455058974,954.9757620977988,cache_hit,9.386339553257312e-05,5,5,0.4610544232799183,-0.1341434542078259
416,1,166,sto,6.985752406762913e-06,0.0026430573975536197,0.015742094998131506,20,1,20,0,1.0,0.13689105676913846,0.4358840901179636,1034.4063712263228,141.60098128590107,885.2236602041305,cache_hit,9.194540300612718e-05,5,5,0.4609892377026103,-0.13409420550153822
417,1,167,sto,6.869958269817289e-06,0.002621060523875267,0.013932101996033452,20,1,20,0,1.0,0.13722693886260562,0.4380830903338691,1034.4063712263228,141.94841986336434,976.3484317446246,cache_hit,9.009509507060132e-05,5,5,0.460925535748018,-0.1340465606899314
418,1,168,sto,6.7609516918309964e-06,0.002600183011218825,0.014308121011708863,20,1,20,0,1.0,0.13755421394702314,0.440222104437492,1034.4063712263228,142.28695529582944,1067.5189349097523,cache_hit,8.830540593699489e-05,5,5,0.46086363441535405,-0.13399997970393937
419,1,169,sto,6.658306119788904e-06,0.002580369376618182,0.015020070000900887,20,1,20,0,1.0,0.13787277695637726,0.4423013984971877,1034.4063712263228,142.61647890234238,1014.4199443692974,cache_hit,8.657514315726313e-05,5,5,0.4608034397321242,-0.13395453394953302
420,1,170,sto,6.5618232838460244e-06,0.0025616056066159023,0.01541238599747885,20,1,20,0,1.0,0.13818178210216253,0.44432103741382417,1034.4063712263228,142.93611579388437,1091.6718732324782,cache_hit,8.48979291240865e-05,5,5,0.46074522570481247,-0.13390972643978014
421,1,171,sto,6.471120286732912e-06,0.0025438396739442745,0.04784989100880921,20,1,20,0,1.0,0.1384812288594645,0.44628043788879607,1034.4063712263228,143.24586542748062,937.7982216717862,cache_hit,8.327084825250786e-05,6,6,0.46068901294493547,-0.13386549086576088
422,1,172,sto,6.3858851717668585e-06,0.0025270309004376775,0.02618222300952766,20,1,20,0,1.0,0.1387722831956858,0.4481840624253396,1034.4063712263228,143.54693388724095,1106.6215055679727,cache_hit,8.16941837172247e-05,6,6,0.4606346583733984,-0.13382190111353437
423,1,173,sto,6.3058032537810504e-06,0.002511135849328158,0.014427827001782134,20,1,20,0,1.0,0.13905399374292127,0.4500289158050168,1034.4063712263228,143.838337072143,1041.6485498906993,cache_hit,8.016148628354789e-05,6,6,0.46058235226951705,-0.13377866233327582
424,1,174,sto,6.2306835388881154e-06,0.0024961337181505553,0.014749936002772301,20,1,20,0,1.0,0.13932635831843407,0.4518148194823866,1034.4063712263228,144.12007272434977,995.6405208169986,cache_hit,7.867108587370648e-05,6,6,0.46053211242254616,-0.13373565460262885
425,1,175,sto,6.160148586786818e-06,0.0024819646626789062,0.021211709012277424,20,1,20,0,1.0,0.13959043824799464,0.45354755145094433,1034.4063712263228,144.39323868600022,1147.4548809519222,cache_hit,7.722572057760711e-05,7,7,0.46048367757125946,-0.1336932256012061
426,1,176,sto,6.093987394706346e-06,0.0024686002905910764,0.021327697002561763,20,1,20,0,1.0,0.1398462316948771,0.4552275069124445,1034.4063712263228,144.65783305717338,1157.6447467624855,cache_hit,7.582283757629125e-05,7,7,0.4604371084699275,-0.1336512105994144
427,1,177,sto,6.031959856045432e-06,0.002456004856681972,0.0167915339989122,20,1,20,0,1.0,0.1400939520513802,0.45685380640006235,1034.4063712263228,144.91407657222265,1183.3644421090685,cache_hit,7.446148758258668e-05,7,7,0.46039228477736127,-0.13360971597636367
428,1,178,sto,5.9738181334978435e-06,0.002444139548695582,0.03319782001199201,20,1,20,0,1.0,0.14033338628739728,0.4584306786874454,1034.4063712263228,145.16174887144842,1143.760919756184,cache_hit,7.314343829456529e-05,7,7,0.4603490429086846,-0.1335689545261415
429,1,179,sto,5.919315299252048e-06,0.0024329643029136388,0.015061726997373626,20,1,20,0,1.0,0.14056580743298322,0.4599582573263162,1034.4063712263228,145.40216678525024,1140.406052785246,cache_hit,7.186840733209007e-05,7,7,0.4603073023161642,-0.1335289370629171
430,1,180,sto,5.868272182851797e-06,0.0024224516884453645,0.02431814199371729,20,1,20,0,1.0,0.14079110908558135,0.4614391936317774,1034.4063712263228,145.63522025014555,1155.2506651863616,cache_hit,7.063599654423296e-05,7,7,0.46026699187680026,-0.13348976361258055
431,1,181,sto,5.820515980303753e-06,0.002412574554351379,0.016025285003706813,20,1,20,0,1.0,0.1410093967525511,0.46287617273981974,1034.4063712263228,145.86101840361923,1199.6008831306651,cache_hit,6.944859098202107e-05,7,7,0.460227950425477,-0.1334516351435485
432,1,182,sto,5.775806585006649e-06,0.002403290782449483,0.01447812000697013,20,1,20,0,1.0,0.1412206719980859,0.46426959680986124,1034.4063712263228,146.0795628636828,1093.2339508583436,cache_hit,6.830541611717325e-05,7,7,0.4601900260237719,-0.1334146523835287
433,1,183,sto,5.733877969760215e-06,0.0023945517262653183,0.014229528998839669,20,1,20,0,1.0,0.141427052894178,0.46562211388159336,1034.4063712263228,146.29304457749987,1307.6965918011251,cache_hit,6.720542547847472e-05,7,7,0.46015318707115965,-0.13337882050340402
434,1,184,sto,5.694757874152856e-06,0.002386369182283591,0.015311891998862848,20,1,20,0,1.0,0.14162642147118992,0.46693403303708314,1034.4063712263228,146.49927270378333,1195.2754237427835,cache_hit,6.615026020426049e-05,7,7,0.4601173420583676,-0.13334425424771906
435,1,185,sto,5.658116606355179e-06,0.002378679593042152,0.014736694007297046,20,1,20,0,1.0,0.1418198376448328,0.4682065921982474,1034.4063712263228,146.69934362609774,1121.9966012001726,cache_hit,6.5138992715242e-05,8,8,0.46008238771520393,-0.13331105070384383
436,1,186,sto,5.6238573051814456e-06,0.0023714673316707203,0.014901360002113506,20,1,20,0,1.0,0.1420075140149586,0.469440596202735,1034.4063712263228,146.8934772590845,1171.7276737087097,cache_hit,6.416851608229155e-05,8,8,0.46004834152068735,-0.13327908342272435
437,1,187,sto,5.591817171080038e-06,0.0023647023430191033,0.015638137992937118,20,1,20,0,1.0,0.14219040361257712,0.47064045039442154,1034.4063712263228,147.08265942409213,1306.757894776134,cache_hit,6.324324676301366e-05,8,8,0.46001498515838535,-0.13324864897113203
438,1,188,sto,5.561850684898673e-06,0.002358357624470613,0.015167396995821036,20,1,20,0,1.0,0.14236744893774952,0.47180440678347696,1034.4063712263228,147.26579623644628,1136.5652727022236,cache_hit,6.23578767572045e-05,8,8,0.45998241103021087,-0.13321951470658755
439,1,189,sto,5.533905550691998e-06,0.002352425461240376,0.015052128001116216,20,1,20,0,1.0,0.1425398148029247,0.4729323290337018,1034.4063712263228,147.44409258556544,1258.4427519960955,cache_hit,6.151173396267647e-05,8,8,0.45995069419576573,-0.1331915800661489
440,1,190,sto,5.507745754584903e-06,0.002346858699322331,0.017663421996985562,20,1,20,0,1.0,0.14270760916993772,0.4740295353037682,1034.4063712263228,147.61766014785957,1303.0410264300792,cache_hit,6.0705180937775534e-05,8,8,0.4599195817728946,-0.13316508605840144
441,1,191,sto,5.483344011736335e-06,0.0023416541187238423,0.01538733599591069,20,1,20,0,1.0,0.14286966488459818,0.47509121124186404,1034.4063712263228,147.785291611598,1024.212534990783,cache_hit,5.993322953733788e-05,8,8,0.4598893215636817,-0.13313963044779573
442,1,192,sto,5.4605325203738175e-06,0.0023367782351720536,0.01455161499325186,20,1,20,0,1.0,0.14302725621115442,0.47612199964301427,1034.4063712263228,147.94830508383777,1152.501933726916,cache_hit,5.919734358981359e-05,8,8,0.4598596893593303,-0.1331154674057846
443,1,193,sto,5.439334927359596e-06,0.0023322381798091714,0.015010021001216955,20,1,20,0,1.0,0.14318027625742485,0.47712146819631707,1034.4063712263228,148.10658999462527,1083.3254041222087,cache_hit,5.8493967330204115e-05,9,9,0.4598309558546569,-0.13309216755332415
444,1,194,sto,5.4194701988308225e-06,0.0023279755580398226,0.015486193005926907,20,1,20,0,1.0,0.14332883206727895,0.4780884338694961,1034.4063712263228,148.26025707082104,1177.7031935855127,cache_hit,5.7821485140760126e-05,9,9,0.4598029257297392,-0.13306993396469438
445,1,195,sto,5.401057023846079e-06,0.002324017431915277,0.014536228001816198,20,1,20,0,1.0,0.1434718640095326,0.4790246238147126,1034.4063712263228,148.4082102231771,1145.2421800341297,cache_hit,5.717970115118368e-05,9,9,0.45977570905219906,-0.13304859030581934
